kalimat_id,kata,sense,kalimat
996885,mengandung,2301,"Buah ini mengandung banyak vitamin C, dan tanin."
996944,mengandung,2301,"Akibatnya, KOH biasanya mengandung berbagai jumlah air (serta karbonat, lihat di bawah)."
996966,mengandung,2301,Senyawa yang mengandung lebih dari satu jenis halogen juga memungkinkan.
996975,mengandung,2301,"Di samping mengandung bisa, air liur komodo juga memiliki aneka bakteri mematikan di dalamnya; lebih dari 28 bakteri Gram-negatif dan 29 Gram-positif telah diisolasi dari air liur ini."
997027,mengandung,2301,"Sekitar 20% pasien yang ditangani dengan dapson menderita hemolisis dan efek sampingnya lebih umum dan parah pada mereka dengan defisiensi glukosa-6-fosfat dehidrogenase, berakhir dengan Lapdap kombinasi antimalaria yang mengandung dapson ditarik dari penggunaan klinis."
997191,mengandung,2301,Oksida juga dapat diperoleh dari reaksi nitrit seperti isoamil nitrit dengan senyawa yang mengandung atom hidrogen asam.
997213,mengandung,2301,"Produk yang mengandung fosforus ini adalah trifenilfosfina sulfida, PhPS."
997328,mengandung,2301,Produk batuk dan pilek yang mengandung kodein dan klorfenamin tersedia di banyak tempat di belahan dunia.
997333,mengandung,2301,Setiap kelopak nomor mengandung 2 orbital.
997334,mengandung,2301,"Dengan berbagai variasi dan perluasan, fisikawan mampu memperluas karya mereka dari hidrogen ke atom yang lebih kompleks yang mengandung banyak elektron."
997342,mengandung,2301,Gelar penatua merupakan sebuah gelar kehormatan yang mengandung kewibaan penulis.
997411,mengandung,2301,"Secara simbolis, Wor mengandung makna yang di dalamnya terkandung nilai-nilai budaya dan berfungsi mengatur hubungan mereka dengan Sang Pencipta, antar sesama dan lingkungan alam tempat di mana mereka berada."
997487,mengandung,2301,"Hal ini mengandung makna, sepuluh berarti sempurna, sedangkan kesempurnaan hanya milik Tuhan."
997491,mengandung,2301,Tapi lokasi Taj mengandung beberapa kuburan setidaknya di paviliun timur dan selatannya.
997497,mengandung,2301,"Mereka menganggap Cattell tidak pantas mendapatkannya, karena penelitiannya yang meneliti tentang social intelligence"" dianggap rasis dan mengandung unsur Nazi."
997518,mengandung,2301,"Satuan ini didefinisikan sebagai jumlah zat kimia yang mengandung jumlah partikel representatif, misalnya atom, molekul, ion, elektron, atau foton, yang setara dengan jumlah atom dalam 12 gram karbon-12 (C), isotop karbon dengan berat atom standar definitif 12."
997545,mengandung,2301,Es krim umumnya mengandung lebih dari 50% udara setelah proses pengadukan.
997584,mengandung,2301,"Sementara buku tahun 1929, Seven Hundred Sandwiches mencakup bagian roti lapis bacon, resepnya sering termasuk acar dan tidak ada yang mengandung tomat."
997586,mengandung,2301,"Di luar model dasar telur goreng di antara irisan roti, banyak roti lapis biasa mengandung variasi yang mencakup telur goreng selain bacon, sosis, keju, potongan dingin, atau topping lain untuk hamburger."
997631,mengandung,2301,"Daftar julukan kota di North Dakota ini mengandung samaran, julukan, dan slogan yang disematkan kepada beberapa kota di North Dakota (resmi dan tidak resmi) oleh pemerintah kota, masyarakat setempat, orang asing, badan pariwisata, atau kamar dagang."
997688,mengandung,2301,"Di Negara Cina, jamur ini dimanfaatkan memberi khasiat pada mata dan sistem kardiovaskular karena mengandung 7 asam amino esensial, 12 ion logam penting, dan tinggi vitamin E. Selain itu dapat digunakan sebagai antibakteria, antifungi, antivirus, antioksidan, antitumor, dan lain-lain."
997770,mengandung,2302,"Ketika itu sang istri sedang mengandung tua, dan di Luragung pulalah akhirnya Nyai Rara Sumanding melahirkan anak."
997819,mengandung,2301,Koefisien aktivitas ion tunggal tidak dapat diukur secara eksperimental karena larutan elektrolit harus mengandung ion bermuatan positif dan ion bermuatan negatif.
997820,mengandung,2301,"Alkitab Froschauer ini mengandung lebih dari 200 ilustrasi, dan menjadi sebuah karya cetak penting pada saat itu."
997830,mengandung,2301,"Secara implisit, pesan yang ingin disampaikan adalah agar pembaca dapat meresapi kesadaran umum dan tak mengajak pembaca untuk memasuki wilayah kejiwaan yang mengandung dendam."
997868,mengandung,2301,"Pada perkembangan akhir, empulur berupa jaringan lunak, jaringan yang mengandung pati (seperti pada rumbia atau pohon sagu), atau ruang kosong (seperti pada rumput atau bambu)."
997876,mengandung,2301,Berikut adalah daftar makanan yang mungkin mengandung tartrazin.
997921,mengandung,2301,"Seng sulfat dibuat dengan mereaksikan bahan apapun yang mengandung seng (logam, mineral, oksida) dengan asam sulfat."
997936,mengandung,2301,"Terdapat beberapa kombinasi vaksin antara vaksin tetanus dengan vaksin lain, seperti DTaP dan Tdap yang mengandung vaksin difteri, tetanus, dan pertusis, dan DT dan Td yang mengandung vaksin difteri dan tetanus."
997940,mengandung,2301,Ikan pado mengandung nilai gizi yang tinggi dan mempunyai aktifitas bakteri asam laktat sehingga dapat dijadikan sebagai pangan probiotik.
997968,mengandung,2301,"Setiap naskah yang mengandung suatu mitos atau fragmennya, dapat diadaptasi menyesuaikan tujuan khusus tertentu, sehingga naskah yang berbeda dapat mengandung peristiwa yang berlainan."
997993,mengandung,2301,Orang Mesir melihat proses penciptaan mengandung banyak aspek dan melibatkan banyak kekuatan.
998073,mengandung,2301,"Air panas lebih dapat mengencerkan padatan mineral, sehingga air dari mata air panas mengandung kadar mineral tinggi, seperti kalsium, litium, atau radium."
998087,mengandung,2301,Pada kasus tertentu implan mengandung perangkat elektronik seperti jantung buatan.
998101,mengandung,2301,"Asam ini kemudian dikaji oleh alkimiawan dan dokter Persia abad ke-9 Ar-Razi (Rhazes), yang mendapatkan zat ini dari distilasi kering mineral yang mengandung besi(II) sulfat heptahidrat, FeSO4 7H2O, dan tembaga(II) sulfat pentahidrat, CuSO4 5H2O."
998137,mengandung,2301,"Tapai hasil fermentasi dengan ragi yang didominasi ""S. cerevisiae"" umumnya berbentuk semi-cair, lunak, berasa manis keasaman, mengandung alkohol, dan memiliki tekstur lengket."
998147,mengandung,2301,"Namun demikian, sejak 2000-an di Indonesia diperkenalkan pula pupuk majemuk yang telah mengandung ketiga unsur pokok tersebut."
998149,mengandung,2301,"Apoptosis terjadi pada sel saraf yang tertutup plak amiloid yang masih mengandung molekul terminus-C, dan tidak terjadi jika molekul tersebut telah teriris."
998171,mengandung,2301,"Tanaman cabai banyak mengandung vitamin A dan vitamin C serta mengandung minyak atsiri ""capsaicin"", yang menyebabkan rasa pedas dan memberikan kehangatan panas bila digunakan untuk rempah-rempah (bumbu dapur)."
998224,mengandung,2301,"Darah yang sudah mengandung oksigen kembali menuju atrium kiri, melewati ventrikel kiri dan dipompa menuju seluruh tubuh melalui aorta, di mana oksigen dipakai dan melalui metabolisme menjadi karbon dioksida."
998233,mengandung,2301,"Di samping kedua singel tersebut, isi lagu dalam album ini dikenal lebih kelam dan mengandung lebih banyak konten dewasa dibandingkan dengan album-album sebelumnya."
998382,mengandung,2301,"Matahari sendiri dipercayai berada dalam Gelembung Lokal, yaitu suatu daerah yang mengandung banyak gas ion, sehingga densitas di sekelilingnya adalah sekitar 10 atom/m."
998389,mengandung,2301,Batuan Jurasik pertengahan mengandung lebih banyak batu kapur.
998492,mengandung,2301,"Selain sebagai tanda pertemuan, bunyi kulkul juga mengandung arti untuk pengerahan tenaga kerja."
998616,mengandung,2301,"Keris yang mendapat campuran meteorit biasanya ringan namun sangat kuat karena mengandung logam langka, seperti titanium."
998640,mengandung,2301,"Maka seluruh alam semesta mengandung diri Allah, sehingga Allah adalah satu-satunya wujud yang nyata dan alam semesta hanya bayang-bayang-Nya."
998683,mengandung,2301,Molekul-molekul yang mengandung 4n elektron pi adalah antiaromatik.
998773,mengandung,2301,"Nabire dalam kaitannya dengan penyelenggaraan pemerintahan dan pembangunan saat ini merupakan kependekan dari kata-kata N-nyaman, A-Aman, B-bersih, I-indah, R-ramah, E-elok yang mengandung makna bahwa Nabire (nyaman, aman, bersih, indah, ramah dan elok) tersebut merupakan suatu kondisi yang diharapkan dan membutuhkan keterlibatan semua lapisan masyarakat untuk mewujudkannya."
998840,mengandung,2301,Banyak mengandung protein dan asam lemak tak jenuh.
998844,mengandung,2301,"Diperkirakan, Salar de Uyuni mengandung 10 miliar ton garam, dan kurang dari sekitar 25.000 ton garam diperoleh tiap tahun."
998945,mengandung,2301,"Dalam sistem penulisan dengan aksara Bali, Ma digunakan pada kata-kata yang mengandung bunyi , baik dari bahasa Bali, maupun bahasa non-Bali."
998969,mengandung,2301,"Bagian-bagian kecubung, tetapi terutama bijinya, mengandung alkaloid yang berefek halusinogen."
999020,mengandung,2301,Minyak kelapa bahkan mengandung hampir semuanya palmitat (92%).
999047,mengandung,2301,"Kata ""ritus"" mengandung berbagai makna."
999053,mengandung,2301,"Bijinya, yang memiliki salut biji yang dimanfaatkan, bila mentah sangat beracun karena mengandung asam sianida dalam konsentrasi tinggi."
999059,mengandung,2301,"Injil yang ada saat ini mengandung firman Allah dan riwayat Isa, yang semuanya ditulis oleh generasi setelah Isa."
999094,mengandung,2301,"Pada tahun 1970-an, para peneliti menemukan bahwa darah plasenta manusia mengandung sel induk yang sama dengan sel induk yang ditemukan dalam sumsum tulang."
999139,mengandung,2301,"Galokatekol adalah flavan triol, suatu jenis bahan kimia yang mengandung katekin."
999198,mengandung,2301,"Lapisan ini mengandung pembuluh darah, akar rambut, ujung saraf, kelenjar keringat, dan kelenjar minyak."
999217,mengandung,2301,RKWard adalah perangkat lunak bebas GNU yang banyak mengandung fungsi statistika terutama untuk mendukung bahasa pemrograman R.
999241,mengandung,2301,Magma di Teluk ini mengandung gas yang terus terlarut hanya oleh tekanan besar oleh magma di bawah.
999274,mengandung,2302,"Puding tersebut dimakan oleh Sunita, dan kemudian ia mengandung seorang bayi."
999349,mengandung,2301,"Selain itu, sebagian episode mengandung setidaknya satu petunjuk ke dalam bahasa bunga."
999407,mengandung,2301,Lisosom mengandung enzim dan asam yang membunuh dan mencerna partikel atau organisme.
999441,mengandung,2301,"naratif (narrative) setidaknya mengandung unsur judul (title), orientasi (orientation), komplikasi(complication), dan resolusi (resolution)."
999445,mengandung,2301,Penampilan kulit pantat dan jengger masih mengandung warna kemerah-merahan.
999446,mengandung,2301,Dagingnya mengandung 19 jenis protein dan asam amino yang tinggi.
999448,mengandung,2301,"Di Indonesia, syarat hasil temuan yang akan dipatenkan adalah baru (belum pernah diungkapkan sebelumnya), mengandung langkah inventif (tidak dapat diduga sebelumnya), dan dapat diterapkan dalam industri."
999574,mengandung,2301,"Indonesia terdiri atas ratusan suku bangsa yang masing - masing memiliki adat istiadat, bahasa, agama, dan kepercayaan yang berbeda - beda, sehingga tata kehidupan nasional yang berhubungan dengan interaksi antargolongan mengandung potensi konflik yang besar."
999660,mengandung,2301,Para peneliti telah mengembangkan galur semanggi tertentu yang mengandung sedikit kumarin dan galur lainnya yang mengandung kumarin dalam bentuk terikat.
999670,mengandung,2301,"Struktur dari inulin tidak selalu berupa rantai lurus, namun juga dapat bercabang seperti halnya inulin yang berasal dari akar tanaman ""Chicorium intybus"" yang mengandung sedikit ikatan ?-2,6 di rantai utamanya dan kadangkala cabang-cabang pendek."
999728,mengandung,2301,Peribahasa atau pepatah adalah ayat atau kelompok kata yang mempunyai susunan yang tetap dan mengandung aturan dasar dalam berperilaku.
999751,mengandung,2301,"Palu yang terbuat dari baja dapat menciptakan bunga api, maka pada industri seperti pertambangan batu bara yang terdapat metana, atau dalam industri dengan lingkungan berbahaya yang mengandung gas yang mudah terbakar tidak digunakan palu baja."
999755,mengandung,2302,"Buku ini mempersatukan terjemahan-terjemahan baru dari Perpustakaan Nag Hammadi dengan ringkasan-ringkasan dari para penulis heresiologis (=tulisan yang mengandung ajaran sesat), dan bahan-bahan Gnostik lainnya."
999773,mengandung,2301,"Mereka kemudian merekam album ""It Takes a Nation of Millions to Hold Us Back"" yang revolusioner pada 1988 dan terjual lebih banyak daripada album sebelumnya, dan mengandung ""hit single"" mereka ""Don't Believe the Hype."""
999880,mengandung,2301,"Lagu ini dipandang sungguh kontroversial, karena mengandung arti politik yaitu, kata Put In pengucapannya sama dengan nama belakang Perdana Menteri Rusia saat itu, yaitu Vladimir Putin."
999980,mengandung,2301,Sedang Al Quran mengandung inti sari dari kitab-kitab yang telah diturunkan kepada Nabi-nabi zaman dahulu ditambah dengan ajaran-ajaran yang diperlukan oleh semua bangsa sepanjang masa untuk mencapai kebahagiaan dunia dan akhirat.
1000034,mengandung,2301,"Di Jepang, manga biasanya serial di majalah manga besar, sering mengandung banyak cerita, masing-masing disajikan dalam satu episode kemudian dilanjutkan dalam edisi berikutnya."
1000062,mengandung,2301,"Batuan-batuan dikumpulkan dari masing-masing bagian lapangan yang dipetakan dan diselidiki, untuk menentukan umur, urutan kronologis batuan sedimen, demi mengetahui posisi struktur yang mengandung minyak."
1000071,mengandung,2301,"Lambat-laun, seiring perkembangan zaman, para seniman Bali mengubah Pendet menjadi ""ucapan selamat datang"", meski tetap mengandung anasir yang sakral-religius."
1000120,mengandung,2301,Putaran rotator akan membuat setiap bagian net tersentuh media air yang telah mengandung spora.
1000129,mengandung,2301,"Surah ini dinamai Maryam, karena surat ini mengandung kisah Maryam (atau Maria dalam agama Kristen), ibu dari Nabi Isa AS."
1000170,mengandung,2301,Organ ekskresi berupa dua pasang pembuluh Malphigi yang bertugas mengeluarkan cairan yang mengandung unsur nitrogen.
1000242,mengandung,2301,Tempat ini berupa sumber mata air panas yang mengandung belerang.
1000285,mengandung,2301,"Maka dalam butir ke-6 Muqaddimah Anggaran Dasar Muhammadiyah dinyatakan, ""melancarkan amal-usaha dan perjuangan dengan ketertiban organisasi"", yang mengandung makna pentingnya organisasi sebagai alat gerakan yang niscaya."
1000361,mengandung,2301,"Dengan demikian, motif-motif berawalan mengandung harapan agar apa yang diinginkan bias tercapai."
1000391,mengandung,2301,"Sebenarnya bau ini bisa diatasi dengan membersihkan diri dengan peralatan kebersihan yang mengandung pengharum, seperti pasta gigi, cairan kumur, sabun, dan deodoran."
1000401,mengandung,2301,"Buku-buku yang dianggap mengandung kekeliruan-kekeliruan tersebut termasuk beberapa karya ilmiah dari para astronomor terkemuka seperti ""Epitome astronomiase Copernicianae"" karya Johannes Kepler, yang terdaftar di Indeks tersebut dari tahun 1621 hingga tahun 1835."
1000412,mengandung,2301,"Pada tahun 2007, PT Ultra Prima Artaboga melakukan inovasi dan meluncurkan VitaCharm Multi Probiotic ABC, yang mengandung Acidophilus Digestiva® dan Casei Immunita® yang aktif di USUS HALUS, serta Bifido Defensia® yang aktif di USUS BESAR."
1000476,mengandung,2301,"Rebusan seperti Waterzooi atau Hachee, rebusan dari bawang bombay, daging sapi dan kuah daging yang kental, mengandung banyak rasa dan membutuhkan beberapa jam untuk disajikan."
1000486,mengandung,2301,Permukaan daun mengandung lapisan lilin sehingga air yang jatuh ke permukaan daun membentuk butiran air.
1000488,mengandung,2301,"Otot triceps brachii atau sering disingkat otot triceps (pemberian istilah ini kurang tepat, karena ada otot lain yang mengandung kata ""triceps""), adalah otot besar berkepala (caput) tiga karena berorigo pada tiga tempat yang berbeda."
